"","pathwayName","pathwayId","pathwaySource","Pval_Metab","Num_In_Path_Metab","Total_In_Path_Metab","Pval_Gene","Num_In_Path_Gene","Total_In_Path_Gene","Pval_combined","Pval_combined_FDR","Pval_combined_Holm","analytes","cluster_assignment"
"2752","T-cell receptor (TCR) signaling pathway","WP69","wiki",NA,NA,NA,1.47175097907695e-05,40,77,1.47175097907695e-05,0.000104939418596436,0.0408852421987578,"ZAP70;SOS1;TRAF6;VAV1;VAV3;SOS1;PTK2B;PTPN11;RELA;RIPK2;MAP2K2;MALT1;LCK;MAPK14;MAPK9;MAP3K7;MAP3K8;ATF2;PAK1;PDPK1;PLCG1;PIK3R1;NCK1;NFATC1;CHUK;DBNL;ATF2;CARD11;CD247;CD28;CD3D;CD4;BCL10;FOS;IKBKG;ITK;ITPR1;GRB2;GRAP2;IKBKB;ICOS;HRAS","Unclustered"
"2754","Purinergic signaling","WP4900","wiki",0.535147850363662,1,56,3.17804051763044e-05,21,33,1.70072155137855e-05,0.000118390745925705,0.0470589653266445,"Theophylline;ADORA1;P2RX3;P2RX4;P2RX5;P2RX6;P2RY1;P2RY10;P2RY11;P2RY12;P2RY13;P2RY14;P2RY4;P2RY6;P2RY8;LPAR4;GNAI1;GNAI2;GNAO1;GNAS;GNAT1;GNAT2","Unclustered"
"2778","Small cell lung cancer","WP4658","wiki",NA,NA,NA,4.2296963364307e-07,51,96,4.2296963364307e-07,4.99389199465146e-06,0.0012511441763162,"RELA;RB1;PTK2;RXRB;E2F1;E2F3;IKBKB;GADD45B;GADD45G;FN1;ITGAV;ITGB1;IKBKG;LAMB4;LAMC1;LAMC2;LAMA3;LAMA5;LAMB2;POLK;PIK3R1;MAX;NOS2;PIK3CA;PIK3CB;TRAF2;TRAF3;TRAF4;TRAF5;TRAF6;TP53;CDKN2B;CDK2;CDK4;CDKN1A;CDKN1B;CDKN1C;CHUK;CKS1B;DDB2;BIRC2;BIRC3;BIRC8;BAX;CCND1;CASP9;CASP3;AKT2;AKT3;COL4A2;COL4A6","Unclustered"
"2782","Clear cell renal cell carcinoma pathways","WP4018","wiki",NA,NA,NA,2.25203414592578e-06,45,85,2.25203414592578e-06,2.03755470345665e-05,0.00647234613539068,"HK3;LDHB;LDHD;PGM2;PBRM1;PDGFRA;PDGFRB;PHGDH;MLST8;MDH1;ME1;FASN;FLT1;HK1;HK2;HK3;GRB10;GPI;ENO2;ENPP3;ENO1;SHMT1;SDSL;RHEB;RAPGEF5;RPTOR;PSAT1;VEGFA;VHL;TGFB2;SSPN;STAT3;SQSTM1;TOX2;TSC1;TSC2;ZEB1;ACACA;ACACB;ACLY;AKT1S1;CREBBP;BAP1;CEP290;ALDOA;ALDOC","Unclustered"
"2789","p38 MAPK signaling pathway","WP400","wiki",NA,NA,NA,1.3916194299908e-05,22,34,1.3916194299908e-05,0.000100783200871531,0.0387705173195437,"ATF2;MAP2K4;MAPK14;MAPKAPK2;MAPKAPK5;MAX;MAP2K6;MAP3K7;MAP3K9;ELK1;HRAS;HSPB1;GRB2;RAC1;RASGRF1;RIPK1;STAT1;TRADD;TRAF2;TGFB2;DDIT3;DAXX;ATF2","Unclustered"
"2802","Meiotic recombination","WP2698","wiki",NA,NA,NA,4.70793241984873e-06,32,55,4.70793241984873e-06,3.86936939341257e-05,0.0133705280723704,"MSH4;NBN;MRE11A;MLH1;MLH3;SPO11;CDK2;CDK4;BLM;BRCA2;ATM;RAD50;RPA3;RPA2;HIST1H3A;HIST1H3A;HIST1H3A;HIST1H3A;HIST1H2BO;HIST1H3A;HIST1H3A;HIST1H4A;HIST1H4A;HIST1H4A;HIST1H2AD;HIST1H2BB;HIST1H2BE;HIST1H2BE;HIST1H2BE;HIST1H2BH;HIST1H2BE;HIST2H2AC;HIST2H2BE;HIST2H3C;HIST1H2BJ;HIST1H2BK;HIST1H2BM;HIST1H2AB; HIST1H2AE;H2AFB1;H2AFJ;H2AFX;HIST1H4A;HIST3H2BB","341"
"2813","Regulation of mRNA stability by proteins that bind AU-rich elements","WP2733","wiki",NA,NA,NA,5.24380424618157e-08,50,89,5.24380424618157e-08,8.18236121505627e-07,0.000158572640404531,"MAPK14;MAPKAPK2;PSMD9;TNFSF13;XPO1;XRN1;PSMB1;PSMB10;PSMB11;PSMA3;PSMA4;PSMA5;PSMA7;PSMB2;PSMB3;PSMB4;PSMB5;PSMA1;PSMA2;EXOSC6;SET;RPS27A;PSMB6;PSMB7;PSMD14;PSMD3;PSMD11;PSMD13;PSMC5;PSMD1;PSMD10;PSMC3;PSMC4;PSMD4;PSMD6;PSMB9;PSMC2;PSMD7;PSMD8;PSMD9;PSME3;PSMF1;EXOSC2;EXOSC3;EXOSC7;EXOSC8;EIF4G1;HSPB1;KHSRP;DCP1A;DCP2","475"
"2816","Signaling by insulin receptor","WP1913","wiki",NA,NA,NA,1.67099278782648e-05,25,41,1.67099278782648e-05,0.000116572499021156,0.0463366300064284,"ATP6AP1;ATP6V0A1;ATP6V0A2;ATP6V0A4;ATP6V0B;ATP6V0D1;ATP6V0D2;ATP6V1B1;ATP6V1D;ATP6V1E1;ATP6V1E2;ATP6V1G1;ATP6V1G2;ATP6V1G3;SOS1;TCIRG1;HRAS;INSR;IRS1;IRS2;GRB2;GRB10;PIK3CB;PIK3R1;PIK3CA;SOS1","Unclustered"
"2817","Ectoderm differentiation","WP2858","wiki",NA,NA,NA,2.5774875985098e-08,72,142,2.5774875985098e-08,4.30263326896036e-07,7.83040732427278e-05,"GAS2L1;GATA6;GREB1;HESX1;HIST1H2BH;EDA;ELOVL2;ELOVL4;FGFR2;FZD8;JUP;KCNK10;SCHIP1;RRBP1;PTPN13;SERPINB6;SGSM3;SHH;SDCBP;SIX6;SMAD4;PPFIBP2;RGMA;RIT1;ROR2;CTBP1;CCDC88C;CCL2;CAP2;CLDN11;CDH6;CDH8;AHI1;ASTN1;ARHGAP10;ARHGAP15;ARHGEF9;ANKS1B;BAZ1A;BMP4;C1GALT1;SOX2;SOCS2;SORCS1;ST8SIA4;STC1;TNFRSF11B;TSC22D1;TOX3;ZBTB7B;ZFHX4;VAX2;UBTF;WDR44;WNT1;TFAP2A;TCF3;NARS2;NFATC1;MZF1;MKS1;PODXL;PLCXD3;ABCC4;OGT;FOXA2;SOCS2;MAFB;KRT6A;NLK;NUMA1;PAX6;PHF8","Unclustered"
"2818","Signaling by PDGF","WP1916","wiki",NA,NA,NA,1.21073865036132e-05,23,36,1.21073865036132e-05,8.8879223651524e-05,0.0338159305045916,"BCAR1;PDGFA;PDGFC;PDGFD;PDGFRA;PDGFRB;PIK3CB;PIK3R1;PIK3CA;PLAT;PLCG1;NCK1;NCK2;PTPN11;PTPN12;SOS1;SOS1;STAT1;STAT3;STAT6;SRC;FURIN;HRAS;GRB2","403"
"2823","Toll-like receptor signaling pathway","WP75","wiki",NA,NA,NA,1.12708009615118e-05,50,102,1.12708009615118e-05,8.34969887745029e-05,0.0315131594883871,"TLR3;TLR6;TICAM2;TICAM1;TBK1;TRAF3;TRAF6;TNF;STAT1;RAC1;RIPK1;RELA;FADD;FOS;IRAK1;IRF5;IKBKG;IL12A;IKBKB;IKBKE;IFNA10;IFNA14;IFNA16;IFNA17;IFNA2;IFNA21;IFNA5;IFNA6;IFNA7;IFNAR1;MAPK14;MAPK9;MAP2K6;MAP3K7;MAP3K8;MAPK10;MAPK13;MAP2K2;MAP2K4;PIK3R1;PIK3CA;PIK3CB;CXCL10;CXCL11;CHUK;CD40;CD86;CCL4;CCL4;AKT2;AKT3","Unclustered"
"2827","Regulation of TP53 Activity through Phosphorylation","WP3838","wiki",NA,NA,NA,1.8198750041663e-06,48,92,1.8198750041663e-06,1.71877083726817e-05,0.00525943876204059,"ATM;ATR;ATRIP;AURKA;AURKB;BLM;CSNK2B;CHEK1;CDK2;CDK5R1;CCNA1;MDM2;MDM4;MRE11A;MAPK14;MAPKAPK5;PIN1;OR10A4;NBN;TP53;TP53INP1;TAF9;TAF9B;OR10A4; TAF1;TAF11;TAF12;TAF13;TAF15;TAF1L;TAF4;TAF4B;TAF5;TAF6;TAF7;SUPT16H;SSRP1;RPS27A;PRKAA2;PRKAB1;PRKAB2;RAD50;RAD9A;RAD9B;RAD1;RFC4;RPA2;RPA3;HIPK1;HIPK2","574"
"2830","Trans-sulfuration and one-carbon metabolism","WP2525","wiki",0.00865813650046593,3,32,0.000599029909560795,18,31,5.18648272483914e-06,4.2303886871794e-05,0.014703678524919,"Glycine;L-Serine; Serine;Ornithine;GCLC;GSS;SHMT1;PSAT1;AHCYL1;DNMT3A;DNMT3L;DHFR;DHFRL1;CTH;AMT;TYMS;MTHFD1;MTHFD2;MTR;PHGDH;MAT1A;MAT2A","Unclustered"
"2831","Mitotic G1 phase and G1/S transition","WP1858","wiki",NA,NA,NA,4.29699706236637e-17,92,149,4.29699706236637e-17,2.31321675190723e-14,1.38621125231939e-13,"PSMA3;PSMA4;PSMB4;PSMB5;PSMB2;PSMB3;PSMB10;PSMA1;PSMA2;PSMA5;PSMA7;PSMB1;PSMD11;PSMD13;PSMC3;PSMC4;PSMC5;PSMD14;PSMD3;PSMB9;PSMC2;PSMD4;PSMD6;PSMD1;PSMD10;PSMB6;PSMB7;RPS27A;PPP2CA;PRIM1;PPP2CB;PPP2R1B;PPP2R2A;PSMD9;PSME3;OR9G4; PTK6;PSMF1;PSMD7;PSMD8;RBBP4;RBL1;RB1;RPA3;RPA2;TYMS;TOP2A;SRC;WEE1;AKT2;AKT3;DHFR;CUL1;CDC25A;CDC6;CDC7;CKS1B;CDKN2B;CDKN2C;CDKN2D;CDT1;CDKN1A;CDKN1B;CDKN1C;CDKN2A;CDK2;CDK4;CDK7;CABLES1;CCNA1;CCND1;CCND2;CCND3;CCNH;JAK2;HDAC1;GMNN;E2F1;E2F3;E2F5;FBXO5;PSMD9;CDT1;POLA1;POLA2;POLE3;POLE4;LIN52;MCM8;MAX;MCM10;MCM2;MCM5;MCM6;MCM7","231"
"2832","Cellular response to heat stress","WP3395","wiki",NA,NA,NA,6.12041800193906e-10,57,97,6.12041800193906e-10,1.90086059098684e-08,1.91385470920634e-06,"CAMK2A;CAMK2D;CAMK2G;AKT1S1;ATR;CREBBP;COL4A6;DEDD2;DNAJB1;DNAJC2;DNAJC7;ATM;HSF1;HSP90AA1;HSPA13;HSPA14;HSPA1L;HSPA2;HSPA4;HSPA5;HSPB1;HSPB2;HSPH1;EEF1A1;GML;GSK3B;ST13;TNFRSF21;TPR;MLST8;MAPKAPK2;CAMK2B;NUP88;NUP98;NUPL2;NUP37;NUP43;NUP50;NUP54;NUP155;NUP160;NUP188;NUP205;NUP210;NUP35;MRPL18;RPTOR;RPS19BP1;RPA2;RANBP2;RPA3;SEH1L;SERPINH1;SEC13;RAE1;POM121;POM121C","212"
"2844","DNA damage response (only ATM dependent)","WP710","wiki",NA,NA,NA,4.49386205986874e-06,51,102,4.49386205986874e-06,3.75069107322378e-05,0.0127805436982667,"RHOA;SMAD3;SMAD4;RAC1;RAC2;SOS1;TCF7;TP53;WNT1;WNT10A;WNT11;WNT3;WNT3A;WNT4;WNT6;WNT7A;WNT7B;SOS1;PMAIP1;PIK3R1;PIK3R4;LDLR;MDM2;MAP3K7;MAPK10;MAPK9;PCK2;PIK3C2B;PIK3C3;PIK3CA;PIK3CB;TCF7;CCND1;CCND2;CCND3;CCNG2;ATM;APC;BAD;BAX;BIK;BCL2L11;CDKN1A;CDKN1B;GRB2;GSK3B;HRAS;HMGB1;INSR;IRS1;FASLG;G6PC;FOSL1","Unclustered"
"2848","Signaling by NOTCH4","WP2721","wiki",NA,NA,NA,4.41885065786122e-09,49,82,4.41885065786122e-09,9.45224346019321e-08,1.36144788768704e-05,"PSMF1;PSMD9;PSME3;PSMD7;PSMD8;JAG1;RPS27A;PSEN2;PSMB4;PSMB5;PSMB1;PSMB10;PSMA1;PSMA2;PSMA5;PSMA7;PSMB2;PSMB3;PSMA3;PSMA4;PSMD4;PSMD6;PSMB9;PSMC2;PSMC3;PSMC4;PSMB6;PSMB7;PSMD14;PSMD3;PSMD11;PSMD13;PSMC5;PSMD1;PSMD10;SMAD3;SNW1;TACC3;KAT2A;HEY1;HEY2;FBXW7;CREBBP;CUL1;DLL4;APH1B;PSENEN;PSMD9;NOTCH1;MAML3","170,517"
"2853","Gene Silencing by RNA","WP3571","wiki",NA,NA,NA,2.9550511794412e-10,61,105,2.9550511794412e-10,1.03747992495599e-08,9.27590565226592e-07,"H2AFB1;H2AFJ;HIST1H2AB; HIST1H2AE;H2AFX;IPO8;HIST1H2BE;HIST1H2BJ;HIST1H2BK;HIST1H2BM;HIST1H2BO;HIST1H3A;HIST1H3A;HIST1H4A;HIST1H4A;HIST1H4A;HIST1H2AD;HIST1H2BB;HIST1H2BE;HIST1H2BE;HIST1H2BE;HIST1H2BH;HIST1H3A;HIST1H3A;HIST1H3A;HIST1H3A;HIST2H2AC;HIST2H2BE;HIST2H3C;HIST1H4A;HIST3H2BB;HSP90AA1;MOV10L1;POLR2H;POLR2I;POLR2J;POLR2K;POLR2A;POLR2B;POLR2F;POLR2G;PIWIL4;PLD6;NUP160;NUP188;NUP205;NUP210;NUP35;NUP155;NUP37;NUP43;NUP50;NUP54;NUP88;NUP98;NUPL2;POLR2H;MYBL1;POLR2L;POM121;POM121C;SEC13;SEH1L;RAE1;RAN;RANBP2;PRKRA;TDRD12;TDRD6;TDRD9;TNRC6C;TPR;XPO5;BCDIN3D","327"
"2855","S Phase","WP2772","wiki",NA,NA,NA,2.29987054994846e-13,64,100,2.29987054994846e-13,4.95238791755568e-11,7.39638368863424e-10,"STAG2;SMC1A;SMC3;WEE1;CCNA1;CCND1;CCNH;CABLES1;AKT2;AKT3;CUL1;CDKN1A;CDKN1B;CDK2;CDK4;CDK7;CKS1B;CDC25A;ESCO1;E2F1;E2F5;GSK3B;RPS27A;PSMA5;PSMA7;PSMB1;PSMB10;PSMB11;PSMA1;PSMA2;PSMA3;PSMA4;PSMB2;PSMB3;PSMB4;PSMB5;PSMC3;PSMC4;PSMB6;PSMB7;PSMB9;PSMC2;PSMD11;PSMD13;PSMC5;PSMD1;PSMD10;PSMD14;PSMD3;PSMD4;PSMD6;RB1;RBBP4;PSMD9;PSME3;OR9G4; PTK6;RAD21;PSMF1;PSMD7;PSMD8;PSMD9;LIN52;MAX;PDS5A;PDS5B","258"
"2865","DNA Damage/Telomere Stress Induced Senescence","WP3565","wiki",NA,NA,NA,1.08125599780974e-07,37,60,1.08125599780974e-07,1.5184595099676e-06,0.000324593050542485,"ATM;ASF1A;CCNA1;CDKN1A;CDKN1B;CDK2;CABIN1;HIST1H4A;HIST3H2BB;EP400;H2AFX;HIST1H1A;HIST1H1B;HIST1H1D;HIST1H1E;HIST1H2AB; HIST1H2AE;H2AFB1;H2AFJ;HIST1H2BE;HIST1H2BJ;HIST1H2BK;HIST1H2BM;HIST1H2BE;HIST1H2BE;HIST1H2BH;HIST2H2AC;HIST2H2BE;HIST1H2BO;HIST1H2AD;HIST1H2BB;HIST1H2BE;HIST1H4A;HIST1H4A;HIST1H4A;RB1;RAD50;POT1;TP53;TERF2;TINF2;MRE11A;LMNB1;NBN","25"
"2867","Vasopressin-regulated water reabsorption","WP5085","wiki",NA,NA,NA,6.4902201507703e-06,27,44,6.4902201507703e-06,5.16340174556356e-05,0.0183413621460769,"ADCY9;AQP2;AQP3;AQP4;ARHGDIA;ARHGDIB;ADCY9;ADCY3;DCTN1;DCTN2;DCTN5;DCTN6;CREB3L1;CREB3L3;CREB5;PRKACB;PRKACG;RAB11A;RAB5B;VAMP2;STX4;GNAS;DYNC1H1;DYNC1I1;DYNC1I2;DYNC1LI1;DYNC1LI2;DYNC2LI1","Unclustered"
"2869","G protein signaling pathways","WP35","wiki",NA,NA,NA,6.98014682410527e-08,51,92,6.98014682410527e-08,1.05354552532056e-06,0.000210660831151497,"1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:1(9Z)/18:2(9Z,12Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/16:1(9Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:0/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:2(9Z,12Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DAG; DG(16:0/16:0/0:0);GNA15;GNAI1;GNAI2;GNAL;GNAO1;GNAS;GNB3;GNG10;GNG13;GNG3;GNG4;GNG7;GNA11;GNA13;HRAS;KCNJ3;ITPR1;ADCY9;PRKCZ;PDE1A;PDE1B;PDE4B;PDE8B;ADCY9;AKAP1;AKAP10;AKAP11;AKAP12;AKAP13;AKAP3;AKAP6;AKAP8;AKAP9;ADCY2;ADCY3;ADCY7;ARHGEF1;CALM1;CALM1;RHOA;SLC9A1;PRKD1;PRKAR2A;PRKAR2B;PRKCB;PRKCE;PRKCH;PRKCI;PRKCZ;PPP3CC;PRKACB;PRKACG;PRKAR1B;RRAS","Unclustered"
"2879","RNA Polymerase III Transcription","WP4135","wiki",NA,NA,NA,1.67099278782648e-05,25,41,1.67099278782648e-05,0.000116572499021156,0.0463366300064284,"POLR2H;POLR2H;POLR2K;POLR1C;POLR2F;GTF3C1;GTF3C2;GTF3C3;GTF3C4;BRF2;BDP1;SNAPC2;SNAPC3;SNAPC4;SNAPC5;SSB;ZNF143;POLR2L;POLR3C;POLR3D;POLR3E;POLR3F;POLR3GL;POLR3H;POLR3K;POU2F1","438"
"2889","Apoptosis","WP254","wiki",NA,NA,NA,6.37742748315041e-08,49,87,6.37742748315041e-08,9.85602429214155e-07,0.000192725858540805,"TRADD;TRAF2;TRAF3;TNF;TNFRSF1A;TNFRSF1B;TNFRSF21;TNFRSF25;TP53;XIAP;IRF2;IRF5;IKBKG;HELLS;FADD;FASLG;IGF1;IGF2;IKBKB;HRK;RELA;RIPK1;NFKBIE;PMAIP1;MAPK10;MDM2;DIABLO;LTA;MAP2K4;PIK3R1;BAD;BAX;BCL2L11;BCL2L2;BIRC2;BIRC3;BIRC5;BNIP3L;BOK;DFFB;DIABLO;CASP7;CASP9;CASP1;CASP10;CASP3;CASP4;CASP6;CHUK;CDKN2A","Unclustered"
"2890","Regulation of IGF transport and uptake by IGF binding proteins","WP2799","wiki",NA,NA,NA,2.76847626728638e-09,67,124,2.76847626728638e-09,6.77437753282956e-08,8.58227642858779e-06,"ITIH2;IGF1;IGF2;IGFALS;IGFBP2;IGFBP3;IGFBP4;IGFBP5;IGFBP6;HRC;FAM20A;FUCA2;FGG;FN1;GAS6;STC2;SPARCL1;SPP2;TIMP1;TF;TNC;MEPE;MFGE8;MGAT4A;MIA3;MATN3;MBTPS1;MMP1;MMP2;PNPLA2;P4HB;PDIA6;PENK;PAPPA;MSLN;LTBP1;KTN1;LAMB2;LAMC1;KLK1;KLK13;KLK3;BMP15;BMP4;DMP1;DNAJC3;CYR61;APLP2;APOA1;APOA2;AMBN;AMTN;APOA5;APOE;APOL1;AFP;CHGB;QSOX1;SERPINA1;SERPINA10;SERPIND1;SDC2;SHISA5;RCN1;SCG2;SCG3;DMP1;PRKCSH","521"
"2909","Glioblastoma signaling pathways","WP2261","wiki",NA,NA,NA,5.96256861375731e-07,45,82,5.96256861375731e-07,6.78137205015356e-06,0.00175716897047428,"TP53;TSC1;TSC2;SRC;BRAF;BRCA2;ATM;ARAF;CCND1;CCND2;AKT2;AKT3;CDK2;CDK4;CDKN1A;CDKN1B;CDKN2A;CDKN2B;CDKN2C;GRB2;HRAS;GAB1;FGFR2;IRS1;E2F1;RB1;PRKCB;PRKCH;PRKCI;PRKCZ;PRKCZ;MAP2K2;MAP2K4;MAP2K5;MAP2K6;NF1;PLCG1;MDM2;MDM4;PIK3C2B;PIK3CA;PDGFRA;PDGFRB;PIK3CB;PIK3R1;PDPK1","Unclustered"
"2911","L1CAM interactions","WP1843","wiki",NA,NA,NA,1.72116369429191e-05,48,98,1.72116369429191e-05,0.000119299543617229,0.0476073877841142,"RPS6KA2;RPS6KA4;RPS6KA6;SCN11A;SCN1A;SCN1B;SCN2B;SCN5A;SCN8A;SDCBP;RDX;RAC1;NRCAM;KIF4B;MAP2K2;LAMC1;LYPLA2;PAK1;NFASC;NCAM1;NCAN;SPTAN1;SPTB;SPTBN2;SPTBN4;SPTBN5;SRC;VAV2;CHL1;DLG3;DNM3;ANK3;AP2A1;AP2A2;AP2M1;AP2S1;ALCAM;CD24;CSNK2B;CNTNAP1;CNTN6;ITGA1;ITGA10;ITGA9;ITGAV;ITGB1;ITGB3;EPHB2","217"
"2916","Wnt signaling pathway and pluripotency","WP399","wiki",NA,NA,NA,4.24416789887093e-07,53,101,4.24416789887093e-07,4.99389199465146e-06,0.00125500044769613,"PRKD1;RHOA;PRKCB;PRKCE;PRKCH;PRKCI;PRKCZ;PPM1J;PPP2CA;PPP2CB;PPP2R1B;PPP2R2A;PPP2R2B;AXIN2;APC;CCND1;CCND2;CCND3;CREBBP;CSNK1E;CTBP1;CTBP2;GSK3B;FZD3;FZD7;FZD8;FZD9;FOSL1;ESRRB;NLK;TCF7;PRKCZ;LRP5;LRP6;MAP2K4;LDLR;MAPK9;MAP3K7;MAPK10;NFYA;NKD2;TCF7;WNT10A;WNT11;WNT3;WNT3A;WNT4;WNT6;WNT7A;WNT7B;WNT9B;WNT1;ZBTB33;SOX2;TP53","Unclustered"
"2918","SUMOylation of chromatin organization proteins","WP3799","wiki",NA,NA,NA,1.88291910228744e-06,34,58,1.88291910228744e-06,1.75680709267486e-05,0.00543598744830384,"HDAC1;HIST1H4A;HIST1H4A;HIST1H4A;HIST1H4A;NUP155;NUP37;NUP43;NUP50;NUP54;NUP160;NUP188;NUP205;NUP210;NUP35;NUP88;NUP98;NUPL2;PCGF2;PHC1;PHC2;PHC3;TPR;UBE2I;RAE1;RANBP2;RNF2;SEC13;SEH1L;SATB2;SCMH1;POM121;POM121C;CBX2;CBX4;CHD3;BMI1","630,631"
"2923","G1 to S cell cycle control","WP45","wiki",NA,NA,NA,3.62840565865231e-06,36,64,3.62840565865231e-06,3.09228239510474e-05,0.010351841344135,"PRIM1;RB1;RPA2;RPA3;WEE1;TP53;CCND3;CCNG2;CCNH;CCNA1;CCND1;CCND2;CDKN2B;CDKN2C;CDKN2D;CDK2;CDK4;CDK7;CDC25A;CDKN1A;CDKN1B;CDKN1C;CDKN2A;CREB3L1;CREB3L3;ATF6B;ATM;E2F1;E2F3;MCM2;MCM5;MCM6;MCM7;MDM2;POLA2;MYT1","Unclustered"
"2939","Fas ligand pathway and stress induction of heat shock proteins","WP314","wiki",NA,NA,NA,7.64587634925045e-06,26,42,7.64587634925045e-06,5.93658187694206e-05,0.0215453300732669,"ACTB;ARHGDIB;DAXX;DFFB;CASP10;CASP3;CASP6;CASP7;CASP9;IL1A;FASLG;FADD;FAF1;HSPB1;PRKDC;RIPK2;RB1;SPTAN1;TNF;MAPKAPK2;MAP3K7;LMNB1;LMNA;MAP2K4;PAK1;PARP1","Unclustered"
"2965","Transcriptional regulation of white adipocyte differentiation","WP2751","wiki",0.115094087754459,1,9,1.34883139565684e-08,49,84,1.55242519017697e-09,4.36028988197532e-08,4.83735689259145e-06,"13(S')-HODE; 13-HODE; 13R-hydroxy-9Z,11E-octadecadienoic acid;SLC2A4;PPARGC1A;RELA;CCNC;CCND3;CD36;CREBBP;ADIPOQ;CDK4;CDK8;PCK1;NCOA2;NCOA3;NCOA6;NCOR2;MED26;MED27;MED28;MED29;MED30;MED4;MED7;MED8;MED9;MED1;MED10;MED11;MED12;MED13;MED13L;MED16;MED17; OR6N2;MED18;MED19;MED21;MED23;MED24; OR2T4;MED25;SLC2A4;OR2T4;KLF4;KLF5;LPL;HDAC3;WNT1;SREBF1;SMARCD3;TNF;TBL1XR1;TGS1;ZNF638","361"
"2966","RNA polymerase II transcribes snRNA genes","WP3827","wiki",NA,NA,NA,4.21391106869137e-06,44,84,4.21391106869137e-06,3.53530720827874e-05,0.0119927909014957,"GTF2A1;GTF2A2;GTF2B;GTF2E1;GTF2E2;GTF2F2;ELL;INTS10;INTS12;INTS5; OR5T3;POLR2L;POU2F1;RNU11;RNU4-1;RNU4ATAC;RPAP2;TAF11;TAF13;TAF5;TAF6;TAF8;TAF9;SSU72;SNAPC2;SNAPC3;SNAPC4;SNAPC5;SP1;ZC3H8;ZNF143;CDK7;CDK9;CCNT2;POLR2H;PCF11;PHAX;NCBP2;POLR2H;POLR2I;POLR2J;POLR2K;POLR2A;POLR2B;POLR2F;POLR2G","469"
"2973","DDX58/IFIH1-mediated induction of interferon-alpha/beta","WP1904","wiki",NA,NA,NA,5.89181022346427e-06,36,65,5.89181022346427e-06,4.73396692084318e-05,0.0166856065528508,"NKIRAS1;NKIRAS2;NFKB2;PIN1;RPS27A;S100A12;SAA1;RIPK1;RNF125;RNF216;RELA;HERC5;IKBKG;ISG15;ITCH;FADD;HMGB1;IKBKB;IKBKE;IFIH1;ATG5;DDX58;DHX58;CREBBP;CHUK;CASP10;TRIM25;TRAF2;TRAF3;TRAF6;TNFAIP3;TANK;TAX1BP1;TBK1;UBE2D2;UBE2D3","169"
"2980","Cell cycle","WP179","wiki",NA,NA,NA,9.69146483695977e-08,62,120,9.69146483695977e-08,1.38510758510531e-06,0.000291228518350641,"RAD21;SMAD2;SMAD3;SMAD4;PRKDC;RB1;RBL1;CCNH;CCNA1;CCNB2;CCND1;CCND2;CCND3;ANAPC10;ANAPC11;ATM;ANAPC2;ANAPC4;ANAPC7;CUL1;BUB1;ATR;CDKN2B;CDKN2C;CDKN2D;CHEK1;CDKN1A;CDKN1B;CDKN1C;CDKN2A;CDC14A;CDC20;CDC25A;CDC25C;CDC6;CDC7;CDK2;CDK4;CDK7;TP53;WEE1;YWHAG;YWHAH;YWHAQ;TGFB2;SMC1A;SMC1B;SMC3;STAG2;GADD45B;GADD45G;GSK3B;HDAC1;E2F1;E2F3;E2F5;MCM2;MCM5;MCM6;MCM7;MDM2;MAD1L1","Unclustered"
"2985","Wnt signaling","WP428","wiki",NA,NA,NA,7.63980646693947e-09,62,114,7.63980646693947e-09,1.51390029989046e-07,2.34389262405703e-05,"PLCB1;TCF7;CAMK2B;DAAM1;NLK;LRP5;LRP6;MAP3K7;MAPK9;NFATC1;NFATC3;NFATC4;NKD2;PORCN;PRKCB;PPP3CC;PPP3R1;PPP3R2;PRICKLE1;PRICKLE2;SFRP1;SFRP2;SENP2;RHOA;ROR2;RAC1;WNT10A;WNT11;WNT3;WNT3A;WNT4;WNT6;WNT7A;WNT7B;VANGL2;WNT1;TCF7;SOST;GPC4;GSK3B;FZD3;FZD7;FZD8;FZD9;FOSL1;INVS;CSNK1A1;CSNK1A1L;CSNK1E;CSNK2B;CTBP1;CTBP2;CTNNBIP1;APC;CCND1;CCND2;CAMK2A;CAMK2D;CAMK2G;CCND3;DKK1;DKK2;DAAM1;DAAM2","660"
