id,name,GENN_adjpval,GNN_adjpval,RF_adjpval,GroupLASSO_adjpval,LASSO_adjpval
GO:0046173,polyol biosynthetic process,NA,NA,0.519679837,NA,NA
GO:0046209,nitric oxide metabolic process,NA,NA,NA,0.086388491,0.086388491
GO:0046320,regulation of fatty acid oxidation,NA,NA,0.486278811,NA,NA
GO:0046322,negative regulation of fatty acid oxidation,NA,NA,0.455549482,NA,NA
GO:0046323,glucose import,NA,NA,0.557417103,NA,NA
GO:0046324,regulation of glucose import,NA,NA,0.513268048,NA,NA
GO:0046326,positive regulation of glucose import,NA,NA,0.486278811,NA,NA
GO:0046328,regulation of JNK cascade,NA,NA,0.455549482,NA,NA
GO:0046329,negative regulation of JNK cascade,NA,NA,0.486973123,NA,NA
GO:0046330,positive regulation of JNK cascade,NA,NA,0.604538025,NA,NA
GO:0046364,monosaccharide biosynthetic process,0.3248716,NA,NA,NA,NA
GO:0046365,monosaccharide catabolic process,0.267532216,NA,NA,NA,NA
GO:0046390,ribose phosphate biosynthetic process,NA,NA,0.783798362,NA,NA
GO:0046394,carboxylic acid biosynthetic process,0.540013135,NA,0.669308527,0.126085126,0.126085126
GO:0046395,carboxylic acid catabolic process,0.474163985,NA,0.455549482,0.115002125,0.115002125
GO:0046425,regulation of receptor signaling pathway via JAK-STAT,0.337695871,NA,NA,0.090460063,0.090460063
GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,0.25341177,NA,NA,NA,NA
GO:0046434,organophosphate catabolic process,0.395435702,NA,NA,NA,NA
GO:0046466,membrane lipid catabolic process,0.257685349,NA,0.486278811,NA,NA
GO:0046467,membrane lipid biosynthetic process,0.384469409,NA,0.486973123,NA,NA
GO:0046474,glycerophospholipid biosynthetic process,0.447131723,NA,NA,NA,NA
GO:0046486,glycerolipid metabolic process,0.354004075,NA,NA,NA,NA
GO:0046488,phosphatidylinositol metabolic process,0.396477704,NA,NA,NA,NA
GO:0046496,nicotinamide nucleotide metabolic process,0.304048927,NA,NA,0.086388491,0.086388491
GO:0046512,sphingosine biosynthetic process,NA,NA,0.455549482,NA,NA
GO:0046514,ceramide catabolic process,NA,NA,0.455549482,NA,NA
GO:0046519,sphingoid metabolic process,NA,NA,0.455549482,NA,NA
GO:0046520,sphingoid biosynthetic process,NA,NA,0.455549482,NA,NA
GO:0046530,photoreceptor cell differentiation,NA,NA,0.519679837,NA,NA
GO:0046545,development of primary female sexual characteristics,0.25341177,NA,NA,NA,NA
GO:0046596,regulation of viral entry into host cell,0.1976676,NA,NA,NA,NA
GO:0046597,negative regulation of viral entry into host cell,0.110059576,NA,NA,NA,NA
GO:0046626,regulation of insulin receptor signaling pathway,0.304048927,NA,NA,NA,NA
GO:0046627,negative regulation of insulin receptor signaling pathway,0.258785394,NA,NA,NA,NA
GO:0046631,alpha-beta T cell activation,0.4086972,NA,NA,NA,NA
GO:0046632,alpha-beta T cell differentiation,0.34661958,NA,NA,NA,NA
GO:0046634,regulation of alpha-beta T cell activation,0.346149523,NA,NA,NA,NA
GO:0046637,regulation of alpha-beta T cell differentiation,0.304048927,NA,NA,NA,NA
GO:0046651,lymphocyte proliferation,0.31372024,NA,0.490393057,0.065423786,0.065423786
GO:0046653,tetrahydrofolate metabolic process,NA,NA,0.455549482,NA,NA
GO:0046655,folic acid metabolic process,NA,NA,0.455549482,NA,NA
GO:0046660,female sex differentiation,0.25341177,NA,NA,NA,NA
GO:0046676,negative regulation of insulin secretion,NA,NA,0.486697273,NA,NA
GO:0046677,response to antibiotic,0.267532216,NA,NA,NA,NA
GO:0046683,response to organophosphorus,NA,NA,NA,0.093363772,0.093363772
GO:0046689,response to mercury ion,0.25341177,NA,NA,NA,NA
GO:0046700,heterocycle catabolic process,0.395459646,NA,0.644283391,NA,NA
GO:0046718,viral entry into host cell,0.25341177,NA,0.691190378,NA,NA
GO:0046782,regulation of viral transcription,0.25341177,NA,NA,NA,NA
GO:0046785,microtubule polymerization,NA,NA,0.455549482,NA,NA
GO:0046794,transport of virus,NA,NA,0.455549482,NA,NA
GO:0046835,carbohydrate phosphorylation,NA,NA,0.466177009,NA,NA
GO:0046849,bone remodeling,0.322688878,NA,NA,0.088281487,0.088281487
GO:0046850,regulation of bone remodeling,0.269022136,NA,NA,0.075122837,0.075122837
GO:0046851,negative regulation of bone remodeling,0.25341177,NA,NA,0.065423786,0.065423786
GO:0046854,phosphatidylinositol phosphate biosynthetic process,0.300947573,NA,NA,NA,NA
GO:0046879,hormone secretion,0.515715727,NA,0.455549482,0.12313726,0.12313726
GO:0046883,regulation of hormone secretion,NA,NA,0.468792807,0.112858778,0.112858778
GO:0046887,positive regulation of hormone secretion,NA,NA,0.482431655,0.093363772,0.093363772
GO:0046888,negative regulation of hormone secretion,NA,NA,0.526549265,NA,NA
GO:0046889,positive regulation of lipid biosynthetic process,NA,NA,0.58699852,NA,NA
GO:0046890,regulation of lipid biosynthetic process,NA,NA,0.737550222,NA,NA
GO:0046902,regulation of mitochondrial membrane permeability,0.238377127,NA,NA,NA,NA
GO:0046939,nucleotide phosphorylation,0.336944151,NA,NA,NA,NA
GO:0046942,carboxylic acid transport,NA,NA,0.867196996,NA,NA
GO:0046949,fatty-acyl-CoA biosynthetic process,NA,NA,0.466177009,NA,NA
GO:0047484,regulation of response to osmotic stress,NA,NA,0.455549482,NA,NA
GO:0048002,antigen processing and presentation of peptide antigen,0.292335684,NA,NA,NA,NA
GO:0048008,platelet-derived growth factor receptor signaling pathway,0.279514798,NA,NA,NA,NA
GO:0048011,neurotrophin TRK receptor signaling pathway,0.25341177,NA,NA,NA,NA
GO:0048012,hepatocyte growth factor receptor signaling pathway,NA,NA,0.455549482,NA,NA
GO:0048015,phosphatidylinositol-mediated signaling,NA,NA,0.721245105,NA,NA
GO:0048016,inositol phosphate-mediated signaling,NA,NA,0.508768371,NA,NA
GO:0048017,inositol lipid-mediated signaling,NA,NA,0.727972306,NA,NA
GO:0048041,focal adhesion assembly,NA,NA,0.58411855,NA,NA
GO:0048167,regulation of synaptic plasticity,NA,NA,NA,0.107162556,0.107162556
GO:0048193,Golgi vesicle transport,0.519844779,NA,0.455549482,NA,NA
GO:0048199,"vesicle targeting, to, from or within Golgi",NA,NA,0.482431655,NA,NA
GO:0048207,"vesicle targeting, rough ER to cis-Golgi",NA,NA,0.466177009,NA,NA
GO:0048208,COPII vesicle coating,NA,NA,0.466177009,NA,NA
GO:0048240,sperm capacitation,0.25341177,NA,NA,NA,NA
GO:0048245,eosinophil chemotaxis,NA,NA,0.468792807,NA,NA
GO:0048246,macrophage chemotaxis,NA,NA,0.486973123,NA,NA
GO:0048247,lymphocyte chemotaxis,NA,NA,0.523492929,NA,NA
GO:0048251,elastic fiber assembly,NA,NA,0.455549482,NA,NA
GO:0048278,vesicle docking,NA,NA,0.523492929,NA,NA
GO:0048285,organelle fission,NA,NA,0.796984097,NA,NA
GO:0048286,lung alveolus development,0.267532216,NA,0.490393057,NA,NA
GO:0048469,cell maturation,0.421373756,NA,0.738924595,NA,NA
GO:0048477,oogenesis,0.337326443,NA,NA,NA,NA
GO:0048483,autonomic nervous system development,NA,NA,0.486973123,NA,NA
GO:0048488,synaptic vesicle endocytosis,NA,NA,0.455549482,NA,NA
GO:0048511,rhythmic process,0.31284664,NA,NA,0.12313726,0.12313726
GO:0048515,spermatid differentiation,0.429770272,NA,0.757913601,NA,NA
GO:0048525,negative regulation of viral process,0.25341177,NA,0.594094541,NA,NA
GO:0048545,response to steroid hormone,0.545624567,NA,0.859910953,0.065423786,0.065423786
GO:0048565,digestive tract development,NA,NA,0.662367008,0.093363772,0.093363772
GO:0048568,embryonic organ development,0.616848489,NA,NA,NA,NA
GO:0048588,developmental cell growth,0.461783414,NA,NA,NA,NA
GO:0048592,eye morphogenesis,NA,NA,0.486973123,NA,NA
GO:0048593,camera-type eye morphogenesis,NA,NA,0.470372826,NA,NA
GO:0048608,reproductive structure development,0.31372024,NA,NA,NA,NA
GO:0048634,regulation of muscle organ development,NA,NA,0.455549482,NA,NA
GO:0048638,regulation of developmental growth,0.543160989,NA,NA,NA,NA
GO:0048659,smooth muscle cell proliferation,0.414144472,NA,NA,NA,NA
GO:0048660,regulation of smooth muscle cell proliferation,0.409615761,NA,NA,NA,NA
GO:0048661,positive regulation of smooth muscle cell proliferation,0.330223037,NA,NA,NA,NA
GO:0048675,axon extension,0.349686528,NA,NA,NA,NA
GO:0048678,response to axon injury,0.322688878,NA,NA,NA,NA
GO:0048679,regulation of axon regeneration,0.25341177,NA,NA,NA,NA
GO:0048681,negative regulation of axon regeneration,0.25341177,NA,NA,NA,NA
GO:0048705,skeletal system morphogenesis,0.459781078,NA,0.564859879,NA,NA
GO:0048732,gland development,NA,NA,0.767040197,0.147546667,0.147546667
GO:0048733,sebaceous gland development,NA,NA,0.455549482,NA,NA
GO:0048736,appendage development,0.25341177,NA,0.506724572,NA,NA
GO:0048738,cardiac muscle tissue development,NA,NA,0.788470034,NA,NA
GO:0048771,tissue remodeling,0.414144472,NA,NA,0.101884426,0.101884426
GO:0048839,inner ear development,NA,NA,0.748065458,NA,NA
GO:0048854,brain morphogenesis,0.257685349,NA,NA,NA,NA
GO:0048863,stem cell differentiation,0.477680938,NA,NA,NA,NA
GO:0048872,homeostasis of number of cells,0.307113233,NA,NA,NA,NA
GO:0048880,sensory system development,0.585179171,NA,0.566433678,NA,NA
GO:0050000,chromosome localization,0.322688878,NA,NA,NA,NA
GO:0050432,catecholamine secretion,NA,NA,0.513268048,NA,NA
GO:0050433,regulation of catecholamine secretion,NA,NA,0.508768371,NA,NA
GO:0050670,regulation of lymphocyte proliferation,0.275087576,NA,0.466177009,0.114487778,0.114487778
GO:0050671,positive regulation of lymphocyte proliferation,NA,NA,0.455549482,0.093363772,0.093363772
GO:0050672,negative regulation of lymphocyte proliferation,0.320326145,NA,0.455549482,NA,NA
GO:0050673,epithelial cell proliferation,0.405320417,NA,0.923185994,NA,NA
GO:0050678,regulation of epithelial cell proliferation,0.597280102,NA,0.902510058,NA,NA
GO:0050679,positive regulation of epithelial cell proliferation,0.457754855,NA,0.776787926,NA,NA
GO:0050708,regulation of protein secretion,NA,NA,0.455549482,0.116689626,0.116689626
GO:0050709,negative regulation of protein secretion,NA,NA,0.455549482,NA,NA
GO:0050714,positive regulation of protein secretion,NA,NA,0.455549482,0.093363772,0.093363772
GO:0050727,regulation of inflammatory response,0.25341177,NA,0.588934485,NA,NA
GO:0050728,negative regulation of inflammatory response,0.25341177,NA,0.740150662,NA,NA
GO:0050729,positive regulation of inflammatory response,0.25341177,NA,0.486973123,NA,NA
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,0.290735141,NA,0.602052609,NA,NA
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,0.426568713,NA,0.506724572,NA,NA
GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,0.279514798,NA,NA,NA,NA
GO:0050764,regulation of phagocytosis,0.337326443,NA,NA,NA,NA
GO:0050766,positive regulation of phagocytosis,0.304048927,NA,NA,NA,NA
GO:0050767,regulation of neurogenesis,NA,NA,0.884489541,NA,NA
GO:0050769,positive regulation of neurogenesis,NA,NA,0.780463102,NA,NA
GO:0050770,regulation of axonogenesis,NA,NA,0.694757892,NA,NA
GO:0050772,positive regulation of axonogenesis,NA,NA,0.558437781,NA,NA
GO:0050777,negative regulation of immune response,0.424243808,NA,0.455549482,NA,NA
GO:0050792,regulation of viral process,0.25341177,NA,0.709641345,NA,NA
GO:0050795,regulation of behavior,NA,NA,0.455549482,NA,NA
GO:0050796,regulation of insulin secretion,NA,NA,0.455549482,0.093363772,0.093363772
GO:0050803,regulation of synapse structure or activity,NA,NA,0.785895636,NA,NA
GO:0050804,modulation of chemical synaptic transmission,NA,NA,0.644283391,0.147546667,0.147546667
GO:0050805,negative regulation of synaptic transmission,NA,NA,NA,0.086388491,0.086388491
GO:0050806,positive regulation of synaptic transmission,NA,NA,0.71777577,NA,NA
GO:0050807,regulation of synapse organization,NA,NA,0.780466528,NA,NA
GO:0050808,synapse organization,NA,NA,0.916172133,NA,NA
GO:0050817,coagulation,0.270648088,NA,0.779309233,NA,NA
GO:0050818,regulation of coagulation,0.305594763,NA,NA,NA,NA
GO:0050820,positive regulation of coagulation,0.25341177,NA,NA,NA,NA
GO:0050829,defense response to Gram-negative bacterium,0.25341177,NA,0.455549482,NA,NA
GO:0050830,defense response to Gram-positive bacterium,0.25341177,NA,0.466177009,NA,NA
GO:0050832,defense response to fungus,0.215070571,NA,0.508768371,NA,NA
GO:0050848,regulation of calcium-mediated signaling,NA,NA,0.572678165,NA,NA
GO:0050850,positive regulation of calcium-mediated signaling,NA,NA,0.486973123,NA,NA
GO:0050851,antigen receptor-mediated signaling pathway,NA,NA,NA,0.116029427,0.116029427
GO:0050853,B cell receptor signaling pathway,NA,NA,NA,0.093363772,0.093363772
GO:0050863,regulation of T cell activation,0.25341177,NA,0.466988656,NA,NA
GO:0050864,regulation of B cell activation,NA,NA,0.655946918,0.107162556,0.107162556
GO:0050866,negative regulation of cell activation,0.267532216,NA,0.455549482,NA,NA
GO:0050867,positive regulation of cell activation,NA,NA,0.566433678,0.150994804,0.150994804
GO:0050868,negative regulation of T cell activation,0.25341177,NA,0.455549482,NA,NA
GO:0050870,positive regulation of T cell activation,NA,NA,0.593437389,NA,NA
GO:0050871,positive regulation of B cell activation,NA,NA,0.573929573,0.094272786,0.094272786
GO:0050872,white fat cell differentiation,NA,NA,0.455549482,NA,NA
GO:0050873,brown fat cell differentiation,NA,NA,0.506724572,NA,NA
GO:0050878,regulation of body fluid levels,0.34661958,NA,0.532172254,NA,NA
GO:0050879,multicellular organismal movement,NA,NA,0.512282985,NA,NA
GO:0050881,musculoskeletal movement,NA,NA,0.508768371,NA,NA
GO:0050885,neuromuscular process controlling balance,NA,NA,0.501869455,NA,NA
GO:0050886,endocrine process,0.325164749,NA,NA,NA,NA
GO:0050890,cognition,0.530193206,NA,0.850857277,NA,NA
GO:0050891,multicellular organismal-level water homeostasis,NA,NA,0.476908104,NA,NA
GO:0050900,leukocyte migration,0.174880802,NA,0.565999989,NA,NA
GO:0050901,leukocyte tethering or rolling,0.25341177,NA,0.482431655,NA,NA
GO:0050905,neuromuscular process,NA,NA,0.486973123,NA,NA
GO:0050907,detection of chemical stimulus involved in sensory perception,NA,NA,0.920738807,NA,NA
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,NA,NA,0.906151064,NA,NA
GO:0050918,positive chemotaxis,NA,NA,0.523492929,NA,NA
GO:0050920,regulation of chemotaxis,0.461802456,NA,0.779309233,NA,NA
GO:0050921,positive regulation of chemotaxis,NA,NA,0.673726824,NA,NA
GO:0050922,negative regulation of chemotaxis,0.303701228,NA,NA,NA,NA
GO:0050953,sensory perception of light stimulus,NA,NA,0.455549482,NA,NA
GO:0050994,regulation of lipid catabolic process,0.290735141,NA,0.516377278,NA,NA
GO:0050995,negative regulation of lipid catabolic process,NA,NA,0.466177009,NA,NA
GO:0050999,regulation of nitric-oxide synthase activity,NA,NA,0.486973123,NA,NA
GO:0051001,negative regulation of nitric-oxide synthase activity,NA,NA,0.455549482,NA,NA
GO:0051017,actin filament bundle assembly,NA,NA,0.705552991,NA,NA
GO:0051047,positive regulation of secretion,0.313284812,NA,0.501580458,0.12313726,0.12313726
GO:0051048,negative regulation of secretion,NA,NA,0.455549482,NA,NA
GO:0051051,negative regulation of transport,NA,NA,0.508007327,NA,NA
GO:0051054,positive regulation of DNA metabolic process,NA,NA,0.839849337,NA,NA
GO:0051056,regulation of small GTPase mediated signal transduction,0.25341177,NA,NA,NA,NA
GO:0051057,positive regulation of small GTPase mediated signal transduction,0.304048927,NA,NA,NA,NA
GO:0051084,'de novo' post-translational protein folding,0.257685349,NA,NA,NA,NA
GO:0051085,chaperone cofactor-dependent protein refolding,0.25341177,NA,NA,NA,NA
GO:0051090,regulation of DNA-binding transcription factor activity,0.619897518,NA,0.627467364,NA,NA
GO:0051091,positive regulation of DNA-binding transcription factor activity,0.491295402,NA,0.810266558,NA,NA
GO:0051092,positive regulation of NF-kappaB transcription factor activity,0.390850809,NA,NA,NA,NA
GO:0051098,regulation of binding,0.568311466,NA,0.87735229,NA,NA
GO:0051100,negative regulation of binding,0.399001833,NA,0.708199319,NA,NA
GO:0051125,regulation of actin nucleation,NA,NA,0.486973123,NA,NA
GO:0051127,positive regulation of actin nucleation,NA,NA,0.455549482,NA,NA
GO:0051145,smooth muscle cell differentiation,NA,NA,0.555084193,NA,NA
GO:0051146,striated muscle cell differentiation,NA,NA,0.835907958,NA,NA
GO:0051204,protein insertion into mitochondrial membrane,0.25341177,NA,NA,NA,NA
GO:0051205,protein insertion into membrane,0.299616364,NA,NA,NA,NA
GO:0051208,sequestering of calcium ion,NA,NA,0.667900628,NA,NA
GO:0051209,release of sequestered calcium ion into cytosol,NA,NA,0.655946918,NA,NA
GO:0051216,cartilage development,0.257727334,NA,0.757913601,NA,NA
GO:0051222,positive regulation of protein transport,0.518245753,NA,0.491596454,0.12313726,0.12313726
GO:0051224,negative regulation of protein transport,NA,NA,0.480592869,NA,NA
GO:0051235,maintenance of location,NA,NA,0.865263859,NA,NA
GO:0051250,negative regulation of lymphocyte activation,0.25341177,NA,0.455549482,NA,NA
GO:0051251,positive regulation of lymphocyte activation,NA,NA,0.506724572,0.139754911,0.139754911
GO:0051258,protein polymerization,NA,NA,0.455549482,NA,NA
GO:0051261,protein depolymerization,NA,NA,0.466177009,NA,NA
GO:0051282,regulation of sequestering of calcium ion,NA,NA,0.660033077,NA,NA
GO:0051283,negative regulation of sequestering of calcium ion,NA,NA,0.656024585,NA,NA
GO:0051302,regulation of cell division,NA,NA,0.740150662,NA,NA
GO:0051303,establishment of chromosome localization,0.316114161,NA,NA,NA,NA
GO:0051310,metaphase plate congression,0.304048927,NA,NA,NA,NA
GO:0051341,regulation of oxidoreductase activity,NA,NA,0.627467364,NA,NA
GO:0051346,negative regulation of hydrolase activity,0.568528877,NA,0.864102791,NA,NA
GO:0051354,negative regulation of oxidoreductase activity,NA,NA,0.482431655,NA,NA
GO:0051384,response to glucocorticoid,NA,NA,NA,0.093363772,0.093363772
GO:0051402,neuron apoptotic process,NA,NA,0.799769965,NA,NA
GO:0051403,stress-activated MAPK cascade,NA,NA,0.466177009,NA,NA
GO:0051452,intracellular pH reduction,NA,NA,0.506724572,NA,NA
GO:0051453,regulation of intracellular pH,NA,NA,0.588934485,NA,NA
